 PREM anisotropic @ 35 mhz                                                        ref per = -28.6 secs


  level    radius        rho         vpv         vph         vsv         vsh         eta         qmu         qkap
    0 t  843    3.715521        78.29198        12.77270        3.117966        601.4940      -0.2074104E-06
    0 t  844    3.714813        78.36987        12.76001        3.117732        601.4885      -0.2079942E-06
    0 t  845    3.714107        78.44775        12.74734        3.117499        601.4830      -0.2085780E-06
    0 t  846    3.713402        78.52563        12.73470        3.117267        601.4776      -0.2091619E-06
    0 t  847    3.712698        78.60350        12.72208        3.117038        601.4721      -0.2097460E-06
    0 t  848    3.711996        78.68136        12.70949        3.116809        601.4667      -0.2103301E-06
    0 t  849    3.711295        78.75922        12.69693        3.116583        601.4613      -0.2109143E-06
    0 t  850    3.710596        78.83707        12.68439        3.116357        601.4559      -0.2114986E-06
    0 t  851    3.709898        78.91492        12.67188        3.116134        601.4505      -0.2120830E-06
    0 t  852    3.709201        78.99276        12.65939        3.115911        601.4451      -0.2126675E-06
    0 t  853    3.708506        79.07059        12.64693        3.115691        601.4398      -0.2132521E-06
    0 t  854    3.707812        79.14842        12.63449        3.115471        601.4344      -0.2138367E-06
    0 t  855    3.707119        79.22625        12.62208        3.115254        601.4291      -0.2144214E-06
    0 t  856    3.706428        79.30407        12.60969        3.115037        601.4238      -0.2150062E-06
    0 t  857    3.705738        79.38188        12.59733        3.114822        601.4185      -0.2155910E-06
    0 t  858    3.705050        79.45969        12.58500        3.114609        601.4132      -0.2161759E-06
    0 t  859    3.704363        79.53749        12.57269        3.114397        601.4080      -0.2167609E-06
    0 t  860    3.703677        79.61529        12.56040        3.114186        601.4028      -0.2173459E-06
    0 t  861    3.702992        79.69308        12.54814        3.113977        601.3975      -0.2179309E-06
    0 t  862    3.702309        79.77087        12.53590        3.113770        601.3923      -0.2185160E-06
    0 t  863    3.701628        79.84865        12.52369        3.113563        601.3871      -0.2191012E-06
    0 t  864    3.700947        79.92643        12.51151        3.113358        601.3820      -0.2196864E-06
    0 t  865    3.700268        80.00420        12.49934        3.113155        601.3768      -0.2202716E-06
    0 t  866    3.699590        80.08197        12.48721        3.112953        601.3717      -0.2208568E-06
    0 t  867    3.698914        80.15973        12.47509        3.112752        601.3666      -0.2214421E-06
    0 t  868    3.698239        80.23749        12.46300        3.112552        601.3615      -0.2220272E-06
    0 t  869    3.697565        80.31524        12.45094        3.112354        601.3564      -0.2226125E-06
    0 t  870    3.696893        80.39299        12.43890        3.112158        601.3513      -0.2231978E-06
    0 t  871    3.696222        80.47073        12.42688        3.111962        601.3462      -0.2237832E-06
    0 t  872    3.695552        80.54847        12.41489        3.111768        601.3412      -0.2243685E-06
    0 t  873    3.694884        80.62620        12.40292        3.111576        601.3362      -0.2249539E-06
    0 t  874    3.694216        80.70393        12.39097        3.111384        601.3312      -0.2255393E-06
    0 t  875    3.693551        80.78165        12.37905        3.111194        601.3262      -0.2261246E-06
    0 t  876    3.692886        80.85937        12.36715        3.111005        601.3212      -0.2267100E-06
    0 t  877    3.692223        80.93708        12.35528        3.110818        601.3163      -0.2272953E-06
    0 t  878    3.691561        81.01479        12.34343        3.110632        601.3113      -0.2278807E-06
    0 t  879    3.690900        81.09249        12.33160        3.110447        601.3064      -0.2284660E-06
    0 t  880    3.690241        81.17019        12.31979        3.110263        601.3015      -0.2290513E-06
    0 t  881    3.689583        81.24789        12.30801        3.110081        601.2966      -0.2296366E-06
    0 t  882    3.688926        81.32558        12.29625        3.109900        601.2917      -0.2302218E-06
    0 t  883    3.688270        81.40327        12.28452        3.109720        601.2869      -0.2308071E-06
    0 t  884    3.687616        81.48095        12.27281        3.109541        601.2821      -0.2313922E-06
    0 t  885    3.686963        81.55862        12.26112        3.109364        601.2772      -0.2319774E-06
    0 t  886    3.686312        81.63630        12.24945        3.109188        601.2724      -0.2325625E-06
    0 t  887    3.685661        81.71397        12.23781        3.109013        601.2677      -0.2331476E-06
    0 t  888    3.685012        81.79163        12.22619        3.108839        601.2629      -0.2337326E-06
    0 t  889    3.684364        81.86929        12.21459        3.108667        601.2581      -0.2343176E-06
    0 t  890    3.683717        81.94694        12.20302        3.108496        601.2534      -0.2349025E-06
    0 t  891    3.683072        82.02460        12.19147        3.108326        601.2487      -0.2354873E-06
    0 t  892    3.682428        82.10224        12.17994        3.108157        601.2440      -0.2360721E-06
    0 t  893    3.681785        82.17988        12.16843        3.107989        601.2393      -0.2366568E-06
    0 t  894    3.681144        82.25752        12.15694        3.107823        601.2346      -0.2372415E-06
    0 t  895    3.680503        82.33516        12.14548        3.107657        601.2300      -0.2378261E-06
    0 t  896    3.679864        82.41279        12.13404        3.107493        601.2253      -0.2384106E-06
    0 t  897    3.679226        82.49041        12.12262        3.107330        601.2207      -0.2389950E-06
    0 t  898    3.678590        82.56804        12.11122        3.107169        601.2161      -0.2395793E-06
    0 t  899    3.677954        82.64565        12.09985        3.107008        601.2115      -0.2401636E-06
    0 t  900    3.677320        82.72327        12.08850        3.106848        601.2070      -0.2407477E-06
    0 t  901    3.676687        82.80088        12.07717        3.106690        601.2024      -0.2413318E-06
    0 t  902    3.676056        82.87848        12.06586        3.106533        601.1979      -0.2419158E-06
    0 t  903    3.675425        82.95609        12.05457        3.106377        601.1934      -0.2424996E-06
    0 t  904    3.674796        83.03368        12.04331        3.106222        601.1889      -0.2430833E-06
    0 t  905    3.674168        83.11128        12.03206        3.106068        601.1844      -0.2436807E-06
    0 t  906    3.673541        83.18887        12.02084        3.105915        601.1799      -0.2442649E-06
    0 t  907    3.672915        83.26646        12.00964        3.105763        601.1754      -0.2448490E-06
    0 t  908    3.672291        83.34404        11.99846        3.105613        601.1710      -0.2454330E-06
    0 t  909    3.671668        83.42162        11.98730        3.105463        601.1666      -0.2460170E-06
    0 t  910    3.671046        83.49919        11.97616        3.105315        601.1622      -0.2466008E-06
    0 t  911    3.670425        83.57677        11.96505        3.105167        601.1578      -0.2471845E-06
    0 t  912    3.669805        83.65433        11.95395        3.105021        601.1534      -0.2477681E-06
    0 t  913    3.669187        83.73190        11.94288        3.104876        601.1491      -0.2483516E-06
    0 t  914    3.668570        83.80946        11.93183        3.104731        601.1447      -0.2489350E-06
    0 t  915    3.667954        83.88702        11.92080        3.104588        601.1404      -0.2495183E-06
    0 t  916    3.667339        83.96457        11.90979        3.104446        601.1361      -0.2501015E-06
    0 t  917    3.666726        84.04212        11.89880        3.104305        601.1318      -0.2506845E-06
    0 t  918    3.666113        84.11967        11.88783        3.104165        601.1275      -0.2512674E-06
    0 t  919    3.665502        84.19721        11.87688        3.104026        601.1233      -0.2518502E-06
    0 t  920    3.664892        84.27475        11.86595        3.103888        601.1190      -0.2524329E-06
    0 t  921    3.664283        84.35229        11.85504        3.103751        601.1148      -0.2530154E-06
    0 t  922    3.663675        84.42982        11.84416        3.103615        601.1106      -0.2535978E-06
    0 t  923    3.663069        84.50735        11.83329        3.103480        601.1064      -0.2541801E-06
    0 t  924    3.662463        84.58488        11.82244        3.103346        601.1022      -0.2547622E-06
