 Card_Files/SynthModel.card                                                       ref per =  -1.0 secs


  level    radius        rho         vpv         vph         vsv         vsh         eta         qmu         qkap
    0 t 1627    2.671620        108.6196        9.206440        1.374264        210.9824      -0.9235379E-02
    0 t 1628    2.670661        108.6473        9.204092        1.372298        210.8081      -0.9256814E-02
    0 t 1629    2.669701        108.6750        9.201750        1.370335        210.6340      -0.9278278E-02
    0 t 1630    2.668741        108.7026        9.199414        1.368375        210.4602      -0.9299771E-02
    0 t 1631    2.667781        108.7301        9.197084        1.366418        210.2865      -0.9321293E-02
    0 t 1632    2.666821        108.7576        9.194760        1.364464        210.1132      -0.9342843E-02
    0 t 1633    2.665861        108.7850        9.192442        1.362512        209.9400      -0.9364422E-02
    0 t 1634    2.664900        108.8124        9.190129        1.360563        209.7671      -0.9386029E-02
    0 t 1635    2.663939        108.8397        9.187823        1.358617        209.5944      -0.9407666E-02
    0 t 1636    2.662978        108.8670        9.185522        1.356674        209.4219      -0.9429313E-02
    0 t 1637    2.662017        108.8942        9.183227        1.354734        209.2497      -0.9451007E-02
    0 t 1638    2.661056        108.9213        9.180938        1.352796        209.0777      -0.9472731E-02
    0 t 1639    2.660094        108.9484        9.178655        1.350861        208.9059      -0.9494483E-02
    0 t 1640    2.659133        108.9755        9.176377        1.348929        208.7343      -0.9516264E-02
    0 t 1641    2.658171        109.0025        9.174105        1.346999        208.5630      -0.9538074E-02
    0 t 1642    2.657209        109.0294        9.171839        1.345072        208.3919      -0.9559914E-02
    0 t 1643    2.656247        109.0563        9.169579        1.343148        208.2210      -0.9581783E-02
    0 t 1644    2.655284        109.0831        9.167324        1.341227        208.0503      -0.9603681E-02
    0 t 1645    2.654322        109.1099        9.165075        1.339308        207.8798      -0.9625608E-02
    0 t 1646    2.653359        109.1366        9.162832        1.337392        207.7096      -0.9647564E-02
    0 t 1647    2.652396        109.1632        9.160595        1.335479        207.5396      -0.9669550E-02
    0 t 1648    2.651433        109.1898        9.158363        1.333569        207.3698      -0.9691566E-02
    0 t 1649    2.650470        109.2164        9.156136        1.331661        207.2002      -0.9713611E-02
    0 t 1650    2.649507        109.2429        9.153916        1.329756        207.0308      -0.9735685E-02
    0 t 1651    2.648543        109.2693        9.151701        1.327853        206.8617      -0.9757789E-02
    0 t 1652    2.647580        109.2957        9.149492        1.325953        206.6927      -0.9779922E-02
    0 t 1653    2.646616        109.3220        9.147288        1.324056        206.5240      -0.9802086E-02
    0 t 1654    2.645652        109.3483        9.145090        1.322162        206.3555      -0.9824279E-02
    0 t 1655    2.644688        109.3745        9.142897        1.320270        206.1872      -0.9846502E-02
    0 t 1656    2.643724        109.4007        9.140710        1.318381        206.0191      -0.9868754E-02
    0 t 1657    2.642760        109.4268        9.138528        1.316494        205.8512      -0.9891037E-02
    0 t 1658    2.641795        109.4529        9.136352        1.314611        205.6835      -0.9913349E-02
    0 t 1659    2.640831        109.4789        9.134182        1.312729        205.5160      -0.9935691E-02
    0 t 1660    2.639866        109.5048        9.132017        1.310851        205.3488      -0.9958064E-02
    0 t 1661    2.638901        109.5307        9.129858        1.308975        205.1817      -0.9980466E-02
    0 t 1662    2.637936        109.5566        9.127704        1.307101        205.0149      -0.1000290E-01
    0 t 1663    2.636971        109.5824        9.125555        1.305230        204.8483      -0.1002536E-01
    0 t 1664    2.636006        109.6081        9.123412        1.303362        204.6818      -0.1004785E-01
    0 t 1665    2.635041        109.6338        9.121274        1.301497        204.5156      -0.1007038E-01
    0 t 1666    2.634075        109.6594        9.119142        1.299634        204.3496      -0.1009293E-01
    0 t 1667    2.633110        109.6850        9.117015        1.297773        204.1837      -0.1011551E-01
    0 t 1668    2.632144        109.7105        9.114894        1.295915        204.0181      -0.1013813E-01
    0 t 1669    2.631178        109.7360        9.112778        1.294060        203.8527      -0.1016077E-01
    0 t 1670    2.630212        109.7614        9.110667        1.292207        203.6875      -0.1018345E-01
    0 t 1671    2.629246        109.7868        9.108562        1.290357        203.5225      -0.1020615E-01
    0 t 1672    2.628280        109.8121        9.106462        1.288510        203.3577      -0.1022889E-01
    0 t 1673    2.627314        109.8374        9.104368        1.286664        203.1930      -0.1025166E-01
    0 t 1674    2.626348        109.8626        9.102278        1.284822        203.0286      -0.1027446E-01
    0 t 1675    2.625381        109.8878        9.100194        1.282982        202.8644      -0.1029728E-01
    0 t 1676    2.624415        109.9129        9.098116        1.281144        202.7004      -0.1032014E-01
    0 t 1677    2.623448        109.9379        9.096042        1.279309        202.5365      -0.1034303E-01
    0 t 1678    2.622481        109.9629        9.093974        1.277477        202.3729      -0.1036596E-01
    0 t 1679    2.621515        109.9879        9.091912        1.275647        202.2094      -0.1038891E-01
    0 t 1680    2.620548        110.0128        9.089854        1.273820        202.0462      -0.1041189E-01
    0 t 1681    2.619581        110.0376        9.087802        1.271995        201.8831      -0.1043491E-01
    0 t 1682    2.618613        110.0624        9.085755        1.270172        201.7203      -0.1045795E-01
    0 t 1683    2.617646        110.0871        9.083713        1.268352        201.5576      -0.1048103E-01
    0 t 1684    2.616679        110.1118        9.081676        1.266534        201.3951      -0.1050414E-01
    0 t 1685    2.615712        110.1365        9.079645        1.264719        201.2328      -0.1052728E-01
    0 t 1686    2.614744        110.1611        9.077618        1.262907        201.0707      -0.1055045E-01
    0 t 1687    2.613777        110.1856        9.075597        1.261097        200.9088      -0.1057365E-01
    0 t 1688    2.612809        110.2101        9.073581        1.259289        200.7471      -0.1059688E-01
    0 t 1689    2.611841        110.2345        9.071570        1.257484        200.5856      -0.1062015E-01
    0 t 1690    2.610874        110.2589        9.069565        1.255681        200.4242      -0.1064344E-01
    0 t 1691    2.609906        110.2832        9.067564        1.253880        200.2630      -0.1066677E-01
    0 t 1692    2.608938        110.3075        9.065569        1.252082        200.1021      -0.1069013E-01
    0 t 1693    2.607970        110.3317        9.063578        1.250287        199.9413      -0.1071352E-01
    0 t 1694    2.607002        110.3559        9.061593        1.248494        199.7807      -0.1073695E-01
    0 t 1695    2.606034        110.3800        9.059613        1.246703        199.6202      -0.1076040E-01
    0 t 1696    2.605066        110.4041        9.057638        1.244914        199.4600      -0.1078389E-01
    0 t 1697    2.604097        110.4281        9.055668        1.243128        199.2999      -0.1080741E-01
    0 t 1698    2.603129        110.4520        9.053703        1.241345        199.1401      -0.1083096E-01
    0 t 1699    2.602161        110.4760        9.051743        1.239563        198.9804      -0.1085454E-01
    0 t 1700    2.601192        110.4998        9.049788        1.237785        198.8208      -0.1087816E-01
    0 t 1701    2.600224        110.5236        9.047838        1.236008        198.6615      -0.1090181E-01
    0 t 1702    2.599255        110.5474        9.045893        1.234234        198.5024      -0.1092548E-01
    0 t 1703    2.598286        110.5711        9.043953        1.232462        198.3434      -0.1094920E-01
    0 t 1704    2.597318        110.5948        9.042018        1.230693        198.1846      -0.1097294E-01
    0 t 1705    2.596349        110.6184        9.040088        1.228926        198.0260      -0.1099672E-01
    0 t 1706    2.595380        110.6420        9.038163        1.227161        197.8675      -0.1102053E-01
    0 t 1707    2.594411        110.6655        9.036243        1.225398        197.7092      -0.1104437E-01
    0 t 1708    2.593443        110.6889        9.034328        1.223638        197.5512      -0.1106824E-01
    0 t 1709    2.592474        110.7123        9.032418        1.221880        197.3932      -0.1109215E-01
    0 t 1710    2.591505        110.7357        9.030512        1.220125        197.2355      -0.1111609E-01
    0 t 1711    2.590536        110.7590        9.028612        1.218371        197.0779      -0.1114006E-01
    0 t 1712    2.589567        110.7823        9.026716        1.216620        196.9205      -0.1116407E-01
    0 t 1713    2.588598        110.8055        9.024826        1.214872        196.7633      -0.1118810E-01
    0 t 1714    2.587629        110.8286        9.022940        1.213125        196.6063      -0.1121217E-01
    0 t 1715    2.586659        110.8517        9.021059        1.211381        196.4494      -0.1123628E-01
